,weather_grid,fips,county,state
28946,24820,16035,Clearwater,ID
28944,24821,16035,Clearwater,ID
28943,24822,16049,Idaho,ID
28939,24823,16049,Idaho,ID
28937,24824,16049,Idaho,ID
28934,24825,16049,Idaho,ID
28933,24826,16049,Idaho,ID
28929,24827,30081,Ravalli,MT
28927,24828,30081,Ravalli,MT
28922,24829,30081,Ravalli,MT
28921,24830,30039,Granite,MT
28919,24831,30039,Granite,MT
28912,24832,30039,Granite,MT
28910,24833,30077,Powell,MT
28907,24834,30077,Powell,MT
28902,24835,30043,Jefferson,MT
28898,24836,30043,Jefferson,MT
28897,24837,30043,Jefferson,MT
28893,24838,30007,Broadwater,MT
28891,24839,30007,Broadwater,MT
28888,24840,30059,Meagher,MT
28886,24841,30059,Meagher,MT
28885,24842,30059,Meagher,MT
28880,24843,30059,Meagher,MT
28879,24844,30107,Wheatland,MT
28876,24845,30107,Wheatland,MT
28875,24846,30107,Wheatland,MT
28870,24847,30037,Golden Valley,MT
28869,24848,30037,Golden Valley,MT
28864,24849,30037,Golden Valley,MT
28863,24850,30065,Musselshell,MT
28862,24851,30065,Musselshell,MT
28855,24852,30065,Musselshell,MT
28852,24853,30111,Yellowstone,MT
28848,24854,30103,Treasure,MT
28845,24855,30103,Treasure,MT
28842,24856,30103,Treasure,MT
28840,24857,30087,Rosebud,MT
28838,24858,30087,Rosebud,MT
28837,24859,30087,Rosebud,MT
28835,24860,30017,Custer,MT
28833,24861,30017,Custer,MT
28832,24862,30017,Custer,MT
28827,24863,30017,Custer,MT
28826,24864,30017,Custer,MT
28823,24865,30025,Fallon,MT
28821,24866,30025,Fallon,MT
28817,24867,30025,Fallon,MT
28815,24868,30025,Fallon,MT
28811,24869,38087,Slope,ND
28809,24870,38087,Slope,ND
28807,24871,38087,Slope,ND
28801,24872,38087,Slope,ND
28798,24873,38041,Hettinger,ND
28792,24874,38041,Hettinger,ND
28790,24875,38041,Hettinger,ND
28786,24876,38041,Hettinger,ND
28783,24877,38037,Grant,ND
28778,24878,38037,Grant,ND
28777,24879,38037,Grant,ND
28771,24880,38059,Morton,ND
28770,24881,38085,Sioux,ND
28767,24882,38085,Sioux,ND
28761,24883,38029,Emmons,ND
28760,24884,38029,Emmons,ND
28755,24885,38047,Logan,ND
28752,24886,38047,Logan,ND
28747,24887,38047,Logan,ND
28744,24888,38047,Logan,ND
28739,24889,38045,LaMoure,ND
28737,24890,38045,LaMoure,ND
28735,24891,38045,LaMoure,ND
28728,24892,38045,LaMoure,ND
28723,24893,38073,Ransom,ND
28719,24894,38073,Ransom,ND
28717,24895,38073,Ransom,ND
28712,24896,38077,Richland,ND
28711,24897,38077,Richland,ND
28707,24898,27167,Wilkin,MN
28705,24899,27167,Wilkin,MN
28701,24900,27111,Otter Tail,MN
28700,24901,27111,Otter Tail,MN
28699,24902,27111,Otter Tail,MN
28693,24903,27111,Otter Tail,MN
28692,24904,27111,Otter Tail,MN
28685,24905,27153,Todd,MN
28681,24906,27021,Cass,MN
28676,24907,27021,Cass,MN
28674,24908,27035,Crow Wing,MN
28671,24909,27035,Crow Wing,MN
28669,24910,27001,Aitkin,MN
28668,24911,27001,Aitkin,MN
28662,24912,27001,Aitkin,MN
28661,24913,27115,Pine,MN
28658,24914,27115,Pine,MN
28656,24915,27115,Pine,MN
28650,24916,55031,Douglas,WI
28649,24917,55031,Douglas,WI
28646,24918,55031,Douglas,WI
28644,24919,55007,Bayfield,WI
28641,24920,55007,Bayfield,WI
28640,24921,55003,Ashland,WI
28637,24922,55003,Ashland,WI
28633,24923,55051,Iron,WI
28632,24924,55051,Iron,WI
28626,24925,26053,Gogebic,MI
28624,24926,26053,Gogebic,MI
28620,24927,26053,Gogebic,MI
28619,24928,26131,Ontonagon,MI
28614,24929,26071,Iron,MI
28611,24930,26071,Iron,MI
28608,24931,26071,Iron,MI
28601,24932,26103,Marquette,MI
28600,24933,26103,Marquette,MI
28597,24934,26103,Marquette,MI
28596,24935,26103,Marquette,MI
28593,24936,26103,Marquette,MI
28592,24937,26003,Alger,MI
28590,24938,26003,Alger,MI
28587,24939,26153,Schoolcraft,MI
28585,24940,26153,Schoolcraft,MI
28584,24941,26153,Schoolcraft,MI
28582,24942,26095,Luce,MI
28578,24943,26095,Luce,MI
28576,24944,26033,Chippewa,MI
28573,24945,26033,Chippewa,MI
28572,24946,26033,Chippewa,MI
28570,24947,26033,Chippewa,MI
28569,24948,26033,Chippewa,MI
28567,25003,23025,Somerset,ME
28566,25004,23025,Somerset,ME
28563,25005,23025,Somerset,ME
28562,25006,23021,Piscataquis,ME
28557,25007,23021,Piscataquis,ME
28556,25008,23021,Piscataquis,ME
28552,25009,23021,Piscataquis,ME
28550,25010,23019,Penobscot,ME
28547,25011,23003,Aroostook,ME
28543,25012,23003,Aroostook,ME
28542,25013,23003,Aroostook,ME
2195,25024,53049,Pacific,WA
29040,25025,53049,Pacific,WA
2194,25026,53049,Pacific,WA
29038,25027,53049,Pacific,WA
2193,25028,53041,Lewis,WA
29032,25029,53041,Lewis,WA
2192,25030,53041,Lewis,WA
29027,25031,53041,Lewis,WA
29020,25032,53041,Lewis,WA
2190,25033,53041,Lewis,WA
29014,25034,53041,Lewis,WA
2189,25035,53077,Yakima,WA
29010,25036,53077,Yakima,WA
2187,25037,53077,Yakima,WA
29008,25038,53077,Yakima,WA
2185,25039,53077,Yakima,WA
29004,25040,53077,Yakima,WA
28998,25041,53025,Grant,WA
2184,25042,53005,Benton,WA
28989,25043,53021,Franklin,WA
2181,25044,53021,Franklin,WA
28982,25045,53021,Franklin,WA
2178,25046,53021,Franklin,WA
28979,25047,53021,Franklin,WA
2174,25048,53075,Whitman,WA
28972,25049,53075,Whitman,WA
2172,25050,53023,Garfield,WA
28966,25051,53075,Whitman,WA
28956,25052,53075,Whitman,WA
2170,25053,16057,Latah,ID
28950,25054,16057,Latah,ID
2166,25055,16035,Clearwater,ID
28941,25056,16035,Clearwater,ID
2165,25057,16035,Clearwater,ID
28940,25058,16035,Clearwater,ID
2163,25059,16035,Clearwater,ID
28935,25060,16035,Clearwater,ID
28930,25061,16035,Clearwater,ID
2160,25062,16049,Idaho,ID
28924,25063,16049,Idaho,ID
2157,25064,30081,Ravalli,MT
28916,25065,30081,Ravalli,MT
2155,25066,30039,Granite,MT
28914,25067,30039,Granite,MT
2153,25068,30039,Granite,MT
28908,25069,30077,Powell,MT
2151,25070,30077,Powell,MT
28900,25071,30077,Powell,MT
28895,25072,30049,Lewis and Clark,MT
2150,25073,30049,Lewis and Clark,MT
28889,25074,30007,Broadwater,MT
2146,25075,30007,Broadwater,MT
28884,25076,30059,Meagher,MT
2145,25077,30059,Meagher,MT
28882,25078,30059,Meagher,MT
2142,25079,30059,Meagher,MT
28878,25080,30107,Wheatland,MT
28874,25081,30107,Wheatland,MT
2141,25082,30107,Wheatland,MT
28867,25083,30037,Golden Valley,MT
2137,25084,30037,Golden Valley,MT
28860,25085,30065,Musselshell,MT
2136,25086,30065,Musselshell,MT
28857,25087,30065,Musselshell,MT
2133,25088,30065,Musselshell,MT
28850,25089,30065,Musselshell,MT
2132,25090,30087,Rosebud,MT
28843,25091,30087,Rosebud,MT
28839,25092,30087,Rosebud,MT
2131,25093,30087,Rosebud,MT
28836,25094,30087,Rosebud,MT
2130,25095,30087,Rosebud,MT
28830,25096,30087,Rosebud,MT
2129,25097,30017,Custer,MT
28828,25098,30017,Custer,MT
2128,25099,30079,Prairie,MT
28825,25100,30079,Prairie,MT
28819,25101,30079,Prairie,MT
2126,25102,30025,Fallon,MT
28813,25103,30025,Fallon,MT
2120,25104,30025,Fallon,MT
28804,25105,38033,Golden Valley,ND
2118,25106,38087,Slope,ND
28803,25107,38087,Slope,ND
2115,25108,38087,Slope,ND
28793,25109,38089,Stark,ND
2112,25110,38041,Hettinger,ND
28788,25111,38041,Hettinger,ND
28782,25112,38041,Hettinger,ND
2110,25113,38037,Grant,ND
28775,25114,38037,Grant,ND
2107,25115,38059,Morton,ND
28765,25116,38059,Morton,ND
2105,25117,38059,Morton,ND
28762,25118,38059,Morton,ND
2103,25119,38029,Emmons,ND
28757,25120,38029,Emmons,ND
28750,25121,38043,Kidder,ND
2102,25122,38047,Logan,ND
28742,25123,38047,Logan,ND
2098,25124,38093,Stutsman,ND
28733,25125,38045,LaMoure,ND
2097,25126,38045,LaMoure,ND
28731,25127,38045,LaMoure,ND
2094,25128,38003,Barnes,ND
28721,25129,38073,Ransom,ND
2091,25130,38073,Ransom,ND
28714,25131,38017,Cass,ND
28709,25132,38077,Richland,ND
2087,25133,38077,Richland,ND
28702,25134,27167,Wilkin,MN
2084,25135,27027,Clay,MN
28698,25136,27111,Otter Tail,MN
2082,25137,27111,Otter Tail,MN
28695,25138,27111,Otter Tail,MN
2080,25139,27111,Otter Tail,MN
28688,25140,27159,Wadena,MN
28679,25141,27159,Wadena,MN
2078,25142,27021,Cass,MN
28672,25143,27021,Cass,MN
2077,25144,27035,Crow Wing,MN
28667,25145,27035,Crow Wing,MN
2076,25146,27001,Aitkin,MN
28665,25147,27001,Aitkin,MN
2074,25148,27001,Aitkin,MN
28659,25149,27017,Carlton,MN
2073,25150,27017,Carlton,MN
28652,25151,27017,Carlton,MN
28648,25152,55031,Douglas,WI
2072,25153,55031,Douglas,WI
28643,25154,55031,Douglas,WI
2071,25155,55007,Bayfield,WI
28636,25156,55007,Bayfield,WI
2069,25157,55007,Bayfield,WI
28634,25158,55003,Ashland,WI
2068,25159,55051,Iron,WI
28629,25160,26053,Gogebic,MI
28622,25161,26053,Gogebic,MI
2066,25162,26131,Ontonagon,MI
28617,25163,26131,Ontonagon,MI
2064,25164,26131,Ontonagon,MI
28605,25165,26061,Houghton,MI
2063,25166,26013,Baraga,MI
28604,25167,26013,Baraga,MI
2061,25168,26013,Baraga,MI
28598,25169,26103,Marquette,MI
2059,25170,26103,Marquette,MI
28595,25171,26103,Marquette,MI
28591,25172,26003,Alger,MI
2058,25173,26003,Alger,MI
28586,25174,26003,Alger,MI
2057,25175,26003,Alger,MI
28581,25176,26003,Alger,MI
2055,25177,26003,Alger,MI
28579,25178,26095,Luce,MI
2052,25179,26095,Luce,MI
28574,25180,26033,Chippewa,MI
28571,25181,26033,Chippewa,MI
28568,25183,26033,Chippewa,MI
2051,25184,26033,Chippewa,MI
28564,25240,23025,Somerset,ME
2050,25241,23003,Aroostook,ME
28559,25242,23003,Aroostook,ME
28554,25243,23003,Aroostook,ME
2047,25244,23003,Aroostook,ME
28545,25245,23003,Aroostook,ME
2046,25246,23003,Aroostook,ME
28544,25247,23003,Aroostook,ME
2045,25248,23003,Aroostook,ME
28541,25249,23003,Aroostook,ME
29053,25260,53027,Grays Harbor,WA
29063,25261,53027,Grays Harbor,WA
29061,25262,53027,Grays Harbor,WA
29059,25263,53027,Grays Harbor,WA
29070,25264,53067,Thurston,WA
29068,25265,53067,Thurston,WA
29078,25266,53067,Thurston,WA
29074,25267,53053,Pierce,WA
29084,25268,53053,Pierce,WA
29082,25269,53053,Pierce,WA
29092,25270,53053,Pierce,WA
29090,25271,53077,Yakima,WA
29101,25272,53077,Yakima,WA
29099,25273,53077,Yakima,WA
29098,25274,53037,Kittitas,WA
29108,25275,53037,Kittitas,WA
29107,25276,53037,Kittitas,WA
29112,25277,53025,Grant,WA
29111,25278,53025,Grant,WA
29117,25279,53025,Grant,WA
29116,25280,53001,Adams,WA
29125,25281,53001,Adams,WA
29123,25282,53001,Adams,WA
29122,25283,53001,Adams,WA
29131,25284,53001,Adams,WA
29128,25285,53075,Whitman,WA
29134,25286,53075,Whitman,WA
29133,25287,53075,Whitman,WA
29139,25288,53075,Whitman,WA
29138,25289,16057,Latah,ID
29146,25290,16057,Latah,ID
29145,25291,16057,Latah,ID
29153,25292,16035,Clearwater,ID
29151,25293,16035,Clearwater,ID
29149,25294,16035,Clearwater,ID
29160,25295,16035,Clearwater,ID
29157,25296,16035,Clearwater,ID
29168,25297,30061,Mineral,MT
29165,25298,30061,Mineral,MT
29173,25299,30063,Missoula,MT
29172,25300,30063,Missoula,MT
29183,25301,30063,Missoula,MT
29182,25302,30063,Missoula,MT
29181,25303,30063,Missoula,MT
29189,25304,30077,Powell,MT
29186,25305,30077,Powell,MT
29193,25306,30049,Lewis and Clark,MT
29191,25307,30049,Lewis and Clark,MT
29198,25308,30049,Lewis and Clark,MT
29197,25309,30049,Lewis and Clark,MT
29207,25310,30049,Lewis and Clark,MT
29202,25311,30059,Meagher,MT
29217,25312,30059,Meagher,MT
29215,25313,30059,Meagher,MT
29214,25314,30045,Judith Basin,MT
29221,25315,30045,Judith Basin,MT
29220,25316,30045,Judith Basin,MT
29226,25317,30045,Judith Basin,MT
29224,25318,30027,Fergus,MT
29232,25319,30027,Fergus,MT
29229,25320,30027,Fergus,MT
29240,25321,30027,Fergus,MT
29238,25322,30027,Fergus,MT
29236,25323,30069,Petroleum,MT
29248,25324,30069,Petroleum,MT
29246,25325,30069,Petroleum,MT
29254,25326,30033,Garfield,MT
29252,25327,30033,Garfield,MT
29259,25328,30033,Garfield,MT
29257,25329,30033,Garfield,MT
29264,25330,30033,Garfield,MT
29262,25331,30033,Garfield,MT
29275,25332,30033,Garfield,MT
29273,25333,30079,Prairie,MT
29271,25334,30079,Prairie,MT
29281,25335,30079,Prairie,MT
29279,25336,30079,Prairie,MT
29288,25337,30021,Dawson,MT
29285,25338,30021,Dawson,MT
29294,25339,30109,Wibaux,MT
29291,25340,30109,Wibaux,MT
29300,25341,38033,Golden Valley,ND
29299,25342,38033,Golden Valley,ND
29297,25343,38007,Billings,ND
29304,25344,38089,Stark,ND
29302,25345,38089,Stark,ND
29310,25346,38089,Stark,ND
29309,25347,38089,Stark,ND
29319,25348,38089,Stark,ND
29315,25349,38059,Morton,ND
29325,25350,38059,Morton,ND
29323,25351,38059,Morton,ND
29335,25352,38059,Morton,ND
29333,25353,38015,Burleigh,ND
29331,25354,38015,Burleigh,ND
29341,25355,38015,Burleigh,ND
29340,25356,38015,Burleigh,ND
29344,25357,38043,Kidder,ND
29343,25358,38043,Kidder,ND
29349,25359,38093,Stutsman,ND
29347,25360,38093,Stutsman,ND
29357,25361,38093,Stutsman,ND
29356,25362,38093,Stutsman,ND
29355,25363,38003,Barnes,ND
29362,25364,38003,Barnes,ND
29361,25365,38003,Barnes,ND
29367,25366,38017,Cass,ND
29366,25367,38017,Cass,ND
29373,25368,38017,Cass,ND
29371,25369,38017,Cass,ND
29377,25370,27027,Clay,MN
29376,25371,27027,Clay,MN
29388,25372,27005,Becker,MN
29386,25373,27005,Becker,MN
29385,25374,27005,Becker,MN
29395,25375,27005,Becker,MN
29392,25376,27057,Hubbard,MN
29400,25377,27057,Hubbard,MN
29397,25378,27021,Cass,MN
29405,25379,27021,Cass,MN
29403,25380,27021,Cass,MN
29414,25381,27021,Cass,MN
29413,25382,27001,Aitkin,MN
29412,25383,27001,Aitkin,MN
29421,25384,27001,Aitkin,MN
29418,25385,27137,St. Louis,MN
29426,25386,27137,St. Louis,MN
29424,25387,27137,St. Louis,MN
29431,25388,27137,St. Louis,MN
29430,25389,27137,St. Louis,MN
29434,25390,27075,Lake,MN
29433,25391,55007,Bayfield,WI
29441,25392,55007,Bayfield,WI
29439,25393,55007,Bayfield,WI
29438,25394,55003,Ashland,WI
29442,25395,55003,Ashland,WI
29445,25397,26131,Ontonagon,MI
29443,25398,26131,Ontonagon,MI
29447,25399,26131,Ontonagon,MI
29446,25400,26131,Ontonagon,MI
29456,25401,26061,Houghton,MI
29454,25402,26061,Houghton,MI
29453,25403,26013,Baraga,MI
29461,25404,26013,Baraga,MI
29458,25405,26103,Marquette,MI
29462,25406,26103,Marquette,MI
29465,25415,26095,Luce,MI
29463,25416,26033,Chippewa,MI
29466,25417,26033,Chippewa,MI
29469,25477,23003,Aroostook,ME
29468,25478,23003,Aroostook,ME
29472,25479,23003,Aroostook,ME
29471,25480,23003,Aroostook,ME
29477,25481,23003,Aroostook,ME
29476,25482,23003,Aroostook,ME
29475,25483,23003,Aroostook,ME
29480,25484,23003,Aroostook,ME
29479,25485,23003,Aroostook,ME
1687,25496,53027,Grays Harbor,WA
29056,25497,53027,Grays Harbor,WA
144,25498,53027,Grays Harbor,WA
29054,25499,53045,Mason,WA
1685,25500,53045,Mason,WA
29065,25501,53067,Thurston,WA
2022,25502,53053,Pierce,WA
29072,25503,53053,Pierce,WA
29080,25504,53053,Pierce,WA
1683,25505,53053,Pierce,WA
29087,25506,53053,Pierce,WA
120,25507,53033,King,WA
29096,25508,53037,Kittitas,WA
1681,25509,53037,Kittitas,WA
29094,25510,53037,Kittitas,WA
2024,25511,53037,Kittitas,WA
29105,25512,53037,Kittitas,WA
29109,25513,53025,Grant,WA
1680,25514,53025,Grant,WA
29114,25515,53025,Grant,WA
145,25516,53025,Grant,WA
29121,25517,53001,Adams,WA
1679,25518,53001,Adams,WA
29119,25519,53001,Adams,WA
2025,25520,53001,Adams,WA
29126,25521,53075,Whitman,WA
1678,25522,53075,Whitman,WA
29132,25523,53075,Whitman,WA
29135,25524,53075,Whitman,WA
124,25525,16009,Benewah,ID
29141,25526,16009,Benewah,ID
1676,25527,16009,Benewah,ID
29148,25528,16079,Shoshone,ID
2026,25529,16079,Shoshone,ID
29147,25530,16079,Shoshone,ID
1673,25531,16079,Shoshone,ID
29156,25532,30061,Mineral,MT
29163,25533,30061,Mineral,MT
148,25534,30061,Mineral,MT
29170,25535,30063,Missoula,MT
1672,25536,30063,Missoula,MT
29178,25537,30063,Missoula,MT
2027,25538,30063,Missoula,MT
29176,25539,30063,Missoula,MT
1668,25540,30077,Powell,MT
29184,25541,30077,Powell,MT
126,25542,30049,Lewis and Clark,MT
29190,25543,30049,Lewis and Clark,MT
29195,25544,30049,Lewis and Clark,MT
1666,25545,30013,Cascade,MT
29200,25546,30013,Cascade,MT
2029,25547,30013,Cascade,MT
29211,25548,30013,Cascade,MT
1664,25549,30013,Cascade,MT
29209,25550,30045,Judith Basin,MT
149,25551,30045,Judith Basin,MT
29219,25552,30045,Judith Basin,MT
29223,25553,30045,Judith Basin,MT
1662,25554,30027,Fergus,MT
29228,25555,30027,Fergus,MT
2030,25556,30027,Fergus,MT
29235,25557,30027,Fergus,MT
1661,25558,30069,Petroleum,MT
29234,25559,30069,Petroleum,MT
127,25560,30069,Petroleum,MT
29242,25561,30033,Garfield,MT
1659,25562,30033,Garfield,MT
29250,25563,30033,Garfield,MT
29255,25564,30033,Garfield,MT
2031,25565,30033,Garfield,MT
29260,25566,30033,Garfield,MT
1658,25567,30033,Garfield,MT
29267,25568,30033,Garfield,MT
150,25569,30079,Prairie,MT
29265,25570,30079,Prairie,MT
1655,25571,30079,Prairie,MT
29278,25572,30021,Dawson,MT
29283,25573,30021,Dawson,MT
2032,25574,30021,Dawson,MT
29289,25575,30021,Dawson,MT
1653,25576,30109,Wibaux,MT
29296,25577,38033,Golden Valley,ND
128,25578,38007,Billings,ND
29295,25579,38007,Billings,ND
1651,25580,38007,Billings,ND
29301,25581,38025,Dunn,ND
2034,25582,38025,Dunn,ND
29308,25583,38025,Dunn,ND
29314,25584,38057,Mercer,ND
1650,25585,38057,Mercer,ND
29321,25586,38065,Oliver,ND
152,25587,38065,Oliver,ND
29330,25588,38065,Oliver,ND
1647,25589,38015,Burleigh,ND
29328,25590,38015,Burleigh,ND
2035,25591,38015,Burleigh,ND
29338,25592,38015,Burleigh,ND
29342,25593,38043,Kidder,ND
1645,25594,38043,Kidder,ND
29346,25595,38093,Stutsman,ND
130,25596,38093,Stutsman,ND
29353,25597,38093,Stutsman,ND
1644,25598,38093,Stutsman,ND
29352,25599,38003,Barnes,ND
2037,25600,38003,Barnes,ND
29359,25601,38003,Barnes,ND
1641,25602,38017,Cass,ND
29363,25603,38017,Cass,ND
29369,25604,38017,Cass,ND
155,25605,38017,Cass,ND
29375,25606,27027,Clay,MN
1640,25607,27027,Clay,MN
29384,25608,27005,Becker,MN
2039,25609,27005,Becker,MN
29380,25610,27005,Becker,MN
1638,25611,27005,Becker,MN
29389,25612,27057,Hubbard,MN
29396,25613,27057,Hubbard,MN
131,25614,27021,Cass,MN
29402,25615,27021,Cass,MN
1636,25616,27021,Cass,MN
29409,25617,27021,Cass,MN
2040,25618,27061,Itasca,MN
29407,25619,27061,Itasca,MN
1633,25620,27061,Itasca,MN
29417,25621,27137,St. Louis,MN
158,25622,27137,St. Louis,MN
29423,25623,27137,St. Louis,MN
29428,25624,27137,St. Louis,MN
1632,25625,27137,St. Louis,MN
29432,25626,27075,Lake,MN
2042,25627,27075,Lake,MN
1630,25629,55003,Ashland,WI
29437,25630,55003,Ashland,WI
133,25631,55003,Ashland,WI
2043,25636,26131,Ontonagon,MI
29450,25637,26061,Houghton,MI
1628,25638,26061,Houghton,MI
29448,25639,26061,Houghton,MI
160,25640,26083,Keweenaw,MI
29467,25714,23003,Aroostook,ME
29470,25715,23003,Aroostook,ME
2044,25716,23003,Aroostook,ME
29474,25717,23003,Aroostook,ME
1627,25718,23003,Aroostook,ME
29473,25719,23003,Aroostook,ME
134,25720,23003,Aroostook,ME
29478,25721,23003,Aroostook,ME
30162,25731,53027,Grays Harbor,WA
30161,25732,53027,Grays Harbor,WA
30154,25733,53027,Grays Harbor,WA
30153,25734,53027,Grays Harbor,WA
30150,25735,53045,Mason,WA
30139,25736,53045,Mason,WA
30137,25737,53045,Mason,WA
30127,25738,53053,Pierce,WA
30124,25739,53033,King,WA
30113,25740,53033,King,WA
30112,25741,53033,King,WA
30106,25742,53033,King,WA
30105,25743,53037,Kittitas,WA
30098,25744,53037,Kittitas,WA
30097,25745,53037,Kittitas,WA
30094,25746,53007,Chelan,WA
30082,25747,53007,Chelan,WA
30079,25748,53017,Douglas,WA
30071,25749,53025,Grant,WA
30069,25750,53025,Grant,WA
30061,25751,53025,Grant,WA
30060,25752,53025,Grant,WA
30052,25753,53043,Lincoln,WA
30049,25754,53043,Lincoln,WA
30047,25755,53043,Lincoln,WA
30032,25756,53043,Lincoln,WA
30029,25757,53043,Lincoln,WA
30020,25758,53063,Spokane,WA
30018,25759,53063,Spokane,WA
30012,25760,53063,Spokane,WA
30008,25761,16055,Kootenai,ID
29998,25762,16009,Benewah,ID
29996,25763,16009,Benewah,ID
29988,25764,16079,Shoshone,ID
29986,25765,16079,Shoshone,ID
29984,25766,16079,Shoshone,ID
29972,25767,30061,Mineral,MT
29969,25768,30061,Mineral,MT
29960,25769,30089,Sanders,MT
29958,25770,30089,Sanders,MT
29950,25771,30089,Sanders,MT
29949,25772,30047,Lake,MT
29941,25773,30063,Missoula,MT
29939,25774,30063,Missoula,MT
29937,25775,30077,Powell,MT
29925,25776,30077,Powell,MT
29924,25777,30049,Lewis and Clark,MT
29916,25778,30049,Lewis and Clark,MT
29915,25779,30049,Lewis and Clark,MT
29910,25780,30049,Lewis and Clark,MT
29908,25781,30013,Cascade,MT
29901,25782,30013,Cascade,MT
29900,25783,30013,Cascade,MT
29892,25784,30013,Cascade,MT
29889,25785,30013,Cascade,MT
29888,25786,30045,Judith Basin,MT
29879,25787,30045,Judith Basin,MT
29876,25788,30027,Fergus,MT
29871,25789,30027,Fergus,MT
29869,25790,30027,Fergus,MT
29863,25791,30027,Fergus,MT
29862,25792,30027,Fergus,MT
29855,25793,30027,Fergus,MT
29853,25794,30027,Fergus,MT
29851,25795,30027,Fergus,MT
29837,25796,30069,Petroleum,MT
29835,25797,30033,Garfield,MT
29828,25798,30033,Garfield,MT
29827,25799,30033,Garfield,MT
29820,25800,30033,Garfield,MT
29819,25801,30033,Garfield,MT
29814,25802,30033,Garfield,MT
29812,25803,30033,Garfield,MT
29804,25804,30055,McCone,MT
29802,25805,30055,McCone,MT
29801,25806,30055,McCone,MT
29794,25807,30021,Dawson,MT
29793,25808,30021,Dawson,MT
29785,25809,30021,Dawson,MT
29783,25810,30021,Dawson,MT
29778,25811,30083,Richland,MT
29775,25812,30083,Richland,MT
29764,25813,38053,McKenzie,ND
29761,25814,38053,McKenzie,ND
29759,25815,38053,McKenzie,ND
29750,25816,38053,McKenzie,ND
29749,25817,38025,Dunn,ND
29744,25818,38025,Dunn,ND
29743,25819,38025,Dunn,ND
29734,25820,38057,Mercer,ND
29732,25821,38057,Mercer,ND
29722,25822,38057,Mercer,ND
29721,25823,38057,Mercer,ND
29711,25824,38055,McLean,ND
29709,25825,38055,McLean,ND
29707,25826,38083,Sheridan,ND
29693,25827,38083,Sheridan,ND
29690,25828,38083,Sheridan,ND
29680,25829,38103,Wells,ND
29678,25830,38103,Wells,ND
29670,25831,38103,Wells,ND
29666,25832,38031,Foster,ND
29656,25833,38031,Foster,ND
29654,25834,38031,Foster,ND
29650,25835,38039,Griggs,ND
29636,25836,38039,Griggs,ND
29635,25837,38091,Steele,ND
29626,25838,38091,Steele,ND
29624,25839,38097,Traill,ND
29618,25840,38097,Traill,ND
29617,25841,38097,Traill,ND
29607,25842,27107,Norman,MN
29605,25843,27107,Norman,MN
29598,25844,27107,Norman,MN
29595,25845,27087,Mahnomen,MN
29592,25846,27087,Mahnomen,MN
29577,25847,27029,Clearwater,MN
29574,25848,27057,Hubbard,MN
29566,25849,27057,Hubbard,MN
29563,25850,27021,Cass,MN
