weather_grid (Trip)	stationID (Meridith)	lat	lon
955	10542	31.125	-86.625
779	10089	30.625	-81.875
1005	10717	31.375	-101.875
1052	10764	31.375	-90.125
868	10317	30.875	-83.875
879	10466	31.125	-105.625
956	10543	31.125	-86.375
1004	10716	31.375	-102.125
1053	10765	31.375	-89.875
1003	10715	31.375	-102.375
1054	10766	31.375	-89.625
780	10090	30.625	-81.625
957	10544	31.125	-86.125
869	10318	30.875	-83.625
1002	10714	31.375	-102.625
1055	10767	31.375	-89.375
958	10545	31.125	-85.875
1001	10713	31.375	-102.875
1056	10768	31.375	-89.125
781	10091	30.625	-81.375
870	10319	30.875	-83.375
1000	10712	31.375	-103.125
1057	10769	31.375	-88.875
959	10546	31.125	-85.625
999	10711	31.375	-103.375
1058	10770	31.375	-88.625
871	10320	30.875	-83.125
1144	10976	31.625	-96.125
1145	10977	31.625	-95.875
1143	10975	31.625	-96.375
1146	10978	31.625	-95.625
1142	10974	31.625	-96.625
1147	10979	31.625	-95.375
1141	10973	31.625	-96.875
1148	10980	31.625	-95.125
1140	10972	31.625	-97.125
1149	10981	31.625	-94.875
960	10547	31.125	-85.375
1139	10971	31.625	-97.375
1150	10982	31.625	-94.625
998	10710	31.375	-103.625
1059	10771	31.375	-88.375
1138	10970	31.625	-97.625
1151	10983	31.625	-94.375
1137	10969	31.625	-97.875
1152	10984	31.625	-94.125
1136	10968	31.625	-98.125
1153	10985	31.625	-93.875
1135	10967	31.625	-98.375
1154	10986	31.625	-93.625
872	10321	30.875	-82.875
997	10709	31.375	-103.875
1060	10772	31.375	-88.125
1134	10966	31.625	-98.625
1155	10987	31.625	-93.375
961	10548	31.125	-85.125
1133	10965	31.625	-98.875
1156	10988	31.625	-93.125
1132	10964	31.625	-99.125
1157	10989	31.625	-92.875
996	10708	31.375	-104.125
1061	10773	31.375	-87.875
1131	10963	31.625	-99.375
1158	10990	31.625	-92.625
873	10322	30.875	-82.625
962	10549	31.125	-84.875
1130	10962	31.625	-99.625
1159	10991	31.625	-92.375
995	10707	31.375	-104.375
1062	10774	31.375	-87.625
1129	10961	31.625	-99.875
1160	10992	31.625	-92.125
1128	10960	31.625	-100.125
1161	10993	31.625	-91.875
963	10550	31.125	-84.625
994	10706	31.375	-104.625
1063	10775	31.375	-87.375
1127	10959	31.625	-100.375
1162	10994	31.625	-91.625
874	10323	30.875	-82.375
1126	10958	31.625	-100.625
1163	10995	31.625	-91.375
993	10705	31.375	-104.875
1064	10776	31.375	-87.125
1125	10957	31.625	-100.875
1164	10996	31.625	-91.125
964	10551	31.125	-84.375
875	10324	30.875	-82.125
1124	10956	31.625	-101.125
1165	10997	31.625	-90.875
992	10704	31.375	-105.125
1065	10777	31.375	-86.875
1123	10955	31.625	-101.375
1166	10998	31.625	-90.625
965	10552	31.125	-84.125
1122	10954	31.625	-101.625
1167	10999	31.625	-90.375
991	10703	31.375	-105.375
1066	10778	31.375	-86.625
876	10325	30.875	-81.875
1121	10953	31.625	-101.875
1168	11000	31.625	-90.125
966	10553	31.125	-83.875
990	10702	31.375	-105.625
1067	10779	31.375	-86.375
1120	10952	31.625	-102.125
1169	11001	31.625	-89.875
877	10326	30.875	-81.625
1119	10951	31.625	-102.375
1170	11002	31.625	-89.625
989	10701	31.375	-105.875
1068	10780	31.375	-86.125
967	10554	31.125	-83.625
1118	10950	31.625	-102.625
1171	11003	31.625	-89.375
1069	10781	31.375	-85.875
1117	10949	31.625	-102.875
1172	11004	31.625	-89.125
878	10327	30.875	-81.375
968	10555	31.125	-83.375
1116	10948	31.625	-103.125
1173	11005	31.625	-88.875
1070	10782	31.375	-85.625
1115	10947	31.625	-103.375
1174	11006	31.625	-88.625
969	10556	31.125	-83.125
1271	11212	31.875	-96.125
1272	11213	31.875	-95.875
1270	11211	31.875	-96.375
1273	11214	31.875	-95.625
1269	11210	31.875	-96.625
1274	11215	31.875	-95.375
1268	11209	31.875	-96.875
1275	11216	31.875	-95.125
1071	10783	31.375	-85.375
1267	11208	31.875	-97.125
1276	11217	31.875	-94.875
1266	11207	31.875	-97.375
1277	11218	31.875	-94.625
1114	10946	31.625	-103.625
1175	11007	31.625	-88.375
1265	11206	31.875	-97.625
1278	11219	31.875	-94.375
1264	11205	31.875	-97.875
1279	11220	31.875	-94.125
1263	11204	31.875	-98.125
1280	11221	31.875	-93.875
970	10557	31.125	-82.875
1262	11203	31.875	-98.375
1281	11222	31.875	-93.625
1113	10945	31.625	-103.875
1176	11008	31.625	-88.125
1072	10784	31.375	-85.125
1261	11202	31.875	-98.625
1282	11223	31.875	-93.375
1260	11201	31.875	-98.875
1283	11224	31.875	-93.125
1259	11200	31.875	-99.125
1284	11225	31.875	-92.875
1112	10944	31.625	-104.125
1177	11009	31.625	-87.875
1258	11199	31.875	-99.375
1285	11226	31.875	-92.625
971	10558	31.125	-82.625
1073	10785	31.375	-84.875
1257	11198	31.875	-99.625
1286	11227	31.875	-92.375
1111	10943	31.625	-104.375
1178	11010	31.625	-87.625
1256	11197	31.875	-99.875
1287	11228	31.875	-92.125
1255	11196	31.875	-100.125
1288	11229	31.875	-91.875
1074	10786	31.375	-84.625
1110	10942	31.625	-104.625
1179	11011	31.625	-87.375
972	10559	31.125	-82.375
1254	11195	31.875	-100.375
1289	11230	31.875	-91.625
1253	11194	31.875	-100.625
1290	11231	31.875	-91.375
1109	10941	31.625	-104.875
1180	11012	31.625	-87.125
1075	10787	31.375	-84.375
1252	11193	31.875	-100.875
1291	11232	31.875	-91.125
973	10560	31.125	-82.125
1251	11192	31.875	-101.125
1292	11233	31.875	-90.875
1108	10940	31.625	-105.125
1181	11013	31.625	-86.875
1250	11191	31.875	-101.375
1293	11234	31.875	-90.625
1076	10788	31.375	-84.125
1249	11190	31.875	-101.625
1294	11235	31.875	-90.375
1107	10939	31.625	-105.375
1182	11014	31.625	-86.625
974	10561	31.125	-81.875
1248	11189	31.875	-101.875
1295	11236	31.875	-90.125
1077	10789	31.375	-83.875
1106	10938	31.625	-105.625
1183	11015	31.625	-86.375
1247	11188	31.875	-102.125
1296	11237	31.875	-89.875
975	10562	31.125	-81.625
1246	11187	31.875	-102.375
1297	11238	31.875	-89.625
988	10691	31.375	-108.375
1078	10790	31.375	-83.625
1105	10937	31.625	-105.875
1184	11016	31.625	-86.125
1245	11186	31.875	-102.625
1298	11239	31.875	-89.375
1104	10936	31.625	-106.125
1185	11017	31.625	-85.875
976	10563	31.125	-81.375
1244	11185	31.875	-102.875
1299	11240	31.875	-89.125
987	10690	31.375	-108.625
1079	10791	31.375	-83.375
1243	11184	31.875	-103.125
1300	11241	31.875	-88.875
1186	11018	31.625	-85.625
986	10689	31.375	-108.875
1080	10792	31.375	-83.125
1242	11183	31.875	-103.375
1301	11242	31.875	-88.625
1402	11448	32.125	-96.125
1403	11449	32.125	-95.875
1401	11447	32.125	-96.375
1404	11450	32.125	-95.625
1400	11446	32.125	-96.625
1405	11451	32.125	-95.375
1187	11019	31.625	-85.375
1399	11445	32.125	-96.875
1406	11452	32.125	-95.125
1398	11444	32.125	-97.125
1407	11453	32.125	-94.875
1397	11443	32.125	-97.375
1408	11454	32.125	-94.625
1241	11182	31.875	-103.625
1302	11243	31.875	-88.375
1396	11442	32.125	-97.625
1409	11455	32.125	-94.375
1395	11441	32.125	-97.875
1410	11456	32.125	-94.125
1394	11440	32.125	-98.125
1411	11457	32.125	-93.875
985	10688	31.375	-109.125
1081	10793	31.375	-82.875
1393	11439	32.125	-98.375
1412	11458	32.125	-93.625
1240	11181	31.875	-103.875
1303	11244	31.875	-88.125
1188	11020	31.625	-85.125
1392	11438	32.125	-98.625
1413	11459	32.125	-93.375
1391	11437	32.125	-98.875
1414	11460	32.125	-93.125
1390	11436	32.125	-99.125
1415	11461	32.125	-92.875
1239	11180	31.875	-104.125
1304	11245	31.875	-87.875
984	10687	31.375	-109.375
1082	10794	31.375	-82.625
1389	11435	32.125	-99.375
1416	11462	32.125	-92.625
1189	11021	31.625	-84.875
1388	11434	32.125	-99.625
1417	11463	32.125	-92.375
1238	11179	31.875	-104.375
1305	11246	31.875	-87.625
1387	11433	32.125	-99.875
1418	11464	32.125	-92.125
1386	11432	32.125	-100.125
1419	11465	32.125	-91.875
1190	11022	31.625	-84.625
983	10686	31.375	-109.625
1083	10795	31.375	-82.375
1237	11178	31.875	-104.625
1306	11247	31.875	-87.375
1385	11431	32.125	-100.375
1420	11466	32.125	-91.625
1384	11430	32.125	-100.625
1421	11467	32.125	-91.375
1236	11177	31.875	-104.875
1307	11248	31.875	-87.125
1191	11023	31.625	-84.375
1383	11429	32.125	-100.875
1422	11468	32.125	-91.125
982	10685	31.375	-109.875
1084	10796	31.375	-82.125
1382	11428	32.125	-101.125
1423	11469	32.125	-90.875
1235	11176	31.875	-105.125
1308	11249	31.875	-86.875
1381	11427	32.125	-101.375
1424	11470	32.125	-90.625
1192	11024	31.625	-84.125
1380	11426	32.125	-101.625
1425	11471	32.125	-90.375
1234	11175	31.875	-105.375
1309	11250	31.875	-86.625
981	10684	31.375	-110.125
1085	10797	31.375	-81.875
1379	11425	32.125	-101.875
1426	11472	32.125	-90.125
1193	11025	31.625	-83.875
1233	11174	31.875	-105.625
1310	11251	31.875	-86.375
1378	11424	32.125	-102.125
1427	11473	32.125	-89.875
980	10683	31.375	-110.375
1086	10798	31.375	-81.625
1377	11423	32.125	-102.375
1428	11474	32.125	-89.625
1103	10927	31.625	-108.375
1194	11026	31.625	-83.625
1232	11173	31.875	-105.875
1311	11252	31.875	-86.125
1376	11422	32.125	-102.625
1429	11475	32.125	-89.375
1231	11172	31.875	-106.125
1312	11253	31.875	-85.875
979	10682	31.375	-110.625
1087	10799	31.375	-81.375
1375	11421	32.125	-102.875
1430	11476	32.125	-89.125
1102	10926	31.625	-108.625
1195	11027	31.625	-83.375
1374	11420	32.125	-103.125
1431	11477	32.125	-88.875
1230	11171	31.875	-106.375
1313	11254	31.875	-85.625
1101	10925	31.625	-108.875
1196	11028	31.625	-83.125
978	10681	31.375	-110.875
1088	10800	31.375	-81.125
1373	11419	32.125	-103.375
1432	11478	32.125	-88.625
1538	11684	32.375	-96.125
1539	11685	32.375	-95.875
1537	11683	32.375	-96.375
1540	11686	32.375	-95.625
1229	11170	31.875	-106.625
1314	11255	31.875	-85.375
1536	11682	32.375	-96.625
1541	11687	32.375	-95.375
1535	11681	32.375	-96.875
1542	11688	32.375	-95.125
1534	11680	32.375	-97.125
1543	11689	32.375	-94.875
1372	11418	32.125	-103.625
1433	11479	32.125	-88.375
1533	11679	32.375	-97.375
1544	11690	32.375	-94.625
1532	11678	32.375	-97.625
1545	11691	32.375	-94.375
1531	11677	32.375	-97.875
1546	11692	32.375	-94.125
1100	10924	31.625	-109.125
1197	11029	31.625	-82.875
1530	11676	32.375	-98.125
1547	11693	32.375	-93.875
977	10680	31.375	-111.125
1371	11417	32.125	-103.875
1434	11480	32.125	-88.125
1529	11675	32.375	-98.375
1548	11694	32.375	-93.625
1228	11169	31.875	-106.875
1315	11256	31.875	-85.125
1528	11674	32.375	-98.625
1549	11695	32.375	-93.375
1527	11673	32.375	-98.875
1550	11696	32.375	-93.125
1370	11416	32.125	-104.125
1435	11481	32.125	-87.875
1526	11672	32.375	-99.125
1551	11697	32.375	-92.875
1099	10923	31.625	-109.375
1198	11030	31.625	-82.625
1227	11168	31.875	-107.125
1316	11257	31.875	-84.875
1525	11671	32.375	-99.375
1552	11698	32.375	-92.625
1524	11670	32.375	-99.625
1553	11699	32.375	-92.375
1369	11415	32.125	-104.375
1436	11482	32.125	-87.625
1523	11669	32.375	-99.875
1554	11700	32.375	-92.125
1226	11167	31.875	-107.375
1317	11258	31.875	-84.625
1522	11668	32.375	-100.125
1555	11701	32.375	-91.875
1098	10922	31.625	-109.625
1199	11031	31.625	-82.375
1368	11414	32.125	-104.625
1437	11483	32.125	-87.375
1521	11667	32.375	-100.375
1556	11702	32.375	-91.625
1520	11666	32.375	-100.625
1557	11703	32.375	-91.375
1367	11413	32.125	-104.875
1438	11484	32.125	-87.125
1225	11166	31.875	-107.625
1318	11259	31.875	-84.375
1519	11665	32.375	-100.875
1558	11704	32.375	-91.125
1097	10921	31.625	-109.875
1200	11032	31.625	-82.125
1518	11664	32.375	-101.125
1559	11705	32.375	-90.875
1366	11412	32.125	-105.125
1439	11485	32.125	-86.875
1224	11165	31.875	-107.875
1319	11260	31.875	-84.125
1517	11663	32.375	-101.375
1560	11706	32.375	-90.625
1096	10920	31.625	-110.125
1201	11033	31.625	-81.875
1365	11411	32.125	-105.375
1440	11486	32.125	-86.625
1516	11662	32.375	-101.625
1561	11707	32.375	-90.375
1515	11661	32.375	-101.875
1562	11708	32.375	-90.125
1223	11164	31.875	-108.125
1320	11261	31.875	-83.875
1364	11410	32.125	-105.625
1441	11487	32.125	-86.375
1514	11660	32.375	-102.125
1563	11709	32.375	-89.875
1095	10919	31.625	-110.375
1202	11034	31.625	-81.625
1513	11659	32.375	-102.375
1564	11710	32.375	-89.625
1222	11163	31.875	-108.375
1321	11262	31.875	-83.625
1363	11409	32.125	-105.875
1442	11488	32.125	-86.125
1512	11658	32.375	-102.625
1565	11711	32.375	-89.375
1094	10918	31.625	-110.625
1203	11035	31.625	-81.375
1362	11408	32.125	-106.125
1443	11489	32.125	-85.875
1221	11162	31.875	-108.625
1322	11263	31.875	-83.375
1511	11657	32.375	-102.875
1566	11712	32.375	-89.125
1510	11656	32.375	-103.125
1567	11713	32.375	-88.875
1361	11407	32.125	-106.375
1444	11490	32.125	-85.625
1093	10917	31.625	-110.875
1204	11036	31.625	-81.125
1220	11161	31.875	-108.875
1323	11264	31.875	-83.125
1509	11655	32.375	-103.375
1568	11714	32.375	-88.625
1360	11406	32.125	-106.625
1445	11491	32.125	-85.375
1681	11920	32.625	-96.125
1682	11921	32.625	-95.875
1680	11919	32.625	-96.375
1683	11922	32.625	-95.625
1679	11918	32.625	-96.625
1684	11923	32.625	-95.375
1678	11917	32.625	-96.875
1685	11924	32.625	-95.125
1677	11916	32.625	-97.125
1686	11925	32.625	-94.875
1508	11654	32.375	-103.625
1569	11715	32.375	-88.375
1676	11915	32.625	-97.375
1687	11926	32.625	-94.625
1675	11914	32.625	-97.625
1688	11927	32.625	-94.375
1219	11160	31.875	-109.125
1324	11265	31.875	-82.875
1674	11913	32.625	-97.875
1689	11928	32.625	-94.125
1092	10916	31.625	-111.125
1673	11912	32.625	-98.125
1690	11929	32.625	-93.875
1359	11405	32.125	-106.875
1446	11492	32.125	-85.125
1507	11653	32.375	-103.875
1570	11716	32.375	-88.125
1672	11911	32.625	-98.375
1691	11930	32.625	-93.625
1671	11910	32.625	-98.625
1692	11931	32.625	-93.375
1670	11909	32.625	-98.875
1693	11932	32.625	-93.125
1506	11652	32.375	-104.125
1571	11717	32.375	-87.875
1669	11908	32.625	-99.125
1694	11933	32.625	-92.875
1218	11159	31.875	-109.375
1325	11266	31.875	-82.625
1358	11404	32.125	-107.125
1447	11493	32.125	-84.875
1668	11907	32.625	-99.375
1695	11934	32.625	-92.625
1091	10915	31.625	-111.375
1667	11906	32.625	-99.625
1696	11935	32.625	-92.375
1505	11651	32.375	-104.375
1572	11718	32.375	-87.625
1666	11905	32.625	-99.875
1697	11936	32.625	-92.125
1357	11403	32.125	-107.375
1448	11494	32.125	-84.625
1217	11158	31.875	-109.625
1326	11267	31.875	-82.375
1665	11904	32.625	-100.125
1698	11937	32.625	-91.875
1504	11650	32.375	-104.625
1573	11719	32.375	-87.375
1664	11903	32.625	-100.375
1699	11938	32.625	-91.625
1090	10914	31.625	-111.625
1663	11902	32.625	-100.625
1700	11939	32.625	-91.375
1503	11649	32.375	-104.875
1574	11720	32.375	-87.125
1356	11402	32.125	-107.625
1449	11495	32.125	-84.375
1216	11157	31.875	-109.875
1327	11268	31.875	-82.125
1662	11901	32.625	-100.875
1701	11940	32.625	-91.125
1661	11900	32.625	-101.125
1702	11941	32.625	-90.875
1502	11648	32.375	-105.125
1575	11721	32.375	-86.875
1089	10913	31.625	-111.875
1355	11401	32.125	-107.875
1450	11496	32.125	-84.125
1660	11899	32.625	-101.375
1703	11942	32.625	-90.625
1215	11156	31.875	-110.125
1328	11269	31.875	-81.875
1501	11647	32.375	-105.375
1576	11722	32.375	-86.625
1659	11898	32.625	-101.625
1704	11943	32.625	-90.375
1354	11400	32.125	-108.125
1451	11497	32.125	-83.875
1658	11897	32.625	-101.875
1705	11944	32.625	-90.125
1500	11646	32.375	-105.625
1577	11723	32.375	-86.375
1657	11896	32.625	-102.125
1706	11945	32.625	-89.875
1214	11155	31.875	-110.375
1329	11270	31.875	-81.625
1353	11399	32.125	-108.375
1452	11498	32.125	-83.625
1656	11895	32.625	-102.375
1707	11946	32.625	-89.625
1499	11645	32.375	-105.875
1578	11724	32.375	-86.125
1655	11894	32.625	-102.625
1708	11947	32.625	-89.375
1213	11154	31.875	-110.625
1330	11271	31.875	-81.375
1498	11644	32.375	-106.125
1579	11725	32.375	-85.875
1352	11398	32.125	-108.625
1453	11499	32.125	-83.375
1654	11893	32.625	-102.875
1709	11948	32.625	-89.125
1653	11892	32.625	-103.125
1710	11949	32.625	-88.875
1497	11643	32.375	-106.375
1580	11726	32.375	-85.625
1212	11153	31.875	-110.875
1331	11272	31.875	-81.125
1351	11397	32.125	-108.875
1454	11500	32.125	-83.125
1652	11891	32.625	-103.375
1711	11950	32.625	-88.625
1496	11642	32.375	-106.625
1581	11727	32.375	-85.375
1834	12156	32.875	-96.125
1835	12157	32.875	-95.875
1833	12155	32.875	-96.375
1836	12158	32.875	-95.625
1832	12154	32.875	-96.625
1837	12159	32.875	-95.375
1831	12153	32.875	-96.875
1838	12160	32.875	-95.125
1830	12152	32.875	-97.125
1839	12161	32.875	-94.875
1651	11890	32.625	-103.625
1712	11951	32.625	-88.375
1829	12151	32.875	-97.375
1840	12162	32.875	-94.625
1828	12150	32.875	-97.625
1841	12163	32.875	-94.375
1350	11396	32.125	-109.125
1455	11501	32.125	-82.875
1211	11152	31.875	-111.125
1332	11273	31.875	-80.875
1827	12149	32.875	-97.875
1842	12164	32.875	-94.125
1826	12148	32.875	-98.125
1843	12165	32.875	-93.875
1495	11641	32.375	-106.875
1582	11728	32.375	-85.125
1650	11889	32.625	-103.875
1713	11952	32.625	-88.125
1825	12147	32.875	-98.375
1844	12166	32.875	-93.625
1824	12146	32.875	-98.625
1845	12167	32.875	-93.375
1823	12145	32.875	-98.875
1846	12168	32.875	-93.125
1649	11888	32.625	-104.125
1714	11953	32.625	-87.875
1349	11395	32.125	-109.375
1456	11502	32.125	-82.625
1822	12144	32.875	-99.125
1847	12169	32.875	-92.875
1494	11640	32.375	-107.125
1583	11729	32.375	-84.875
1210	11151	31.875	-111.375
1821	12143	32.875	-99.375
1848	12170	32.875	-92.625
1820	12142	32.875	-99.625
1849	12171	32.875	-92.375
1648	11887	32.625	-104.375
1715	11954	32.625	-87.625
1819	12141	32.875	-99.875
1850	12172	32.875	-92.125
1493	11639	32.375	-107.375
1584	11730	32.375	-84.625
1348	11394	32.125	-109.625
1457	11503	32.125	-82.375
1818	12140	32.875	-100.125
1851	12173	32.875	-91.875
1647	11886	32.625	-104.625
1716	11955	32.625	-87.375
1209	11150	31.875	-111.625
1817	12139	32.875	-100.375
1852	12174	32.875	-91.625
1816	12138	32.875	-100.625
1853	12175	32.875	-91.375
1492	11638	32.375	-107.625
1585	11731	32.375	-84.375
1646	11885	32.625	-104.875
1717	11956	32.625	-87.125
1347	11393	32.125	-109.875
1458	11504	32.125	-82.125
1815	12137	32.875	-100.875
1854	12176	32.875	-91.125
1814	12136	32.875	-101.125
1855	12177	32.875	-90.875
1645	11884	32.625	-105.125
1718	11957	32.625	-86.875
1208	11149	31.875	-111.875
1491	11637	32.375	-107.875
1586	11732	32.375	-84.125
1813	12135	32.875	-101.375
1856	12178	32.875	-90.625
1346	11392	32.125	-110.125
1459	11505	32.125	-81.875
1644	11883	32.625	-105.375
1719	11958	32.625	-86.625
1812	12134	32.875	-101.625
1857	12179	32.875	-90.375
1490	11636	32.375	-108.125
1587	11733	32.375	-83.875
1811	12133	32.875	-101.875
1858	12180	32.875	-90.125
1207	11148	31.875	-112.125
1643	11882	32.625	-105.625
1720	11959	32.625	-86.375
1345	11391	32.125	-110.375
1460	11506	32.125	-81.625
1810	12132	32.875	-102.125
1859	12181	32.875	-89.875
1489	11635	32.375	-108.375
1588	11734	32.375	-83.625
1809	12131	32.875	-102.375
1860	12182	32.875	-89.625
1642	11881	32.625	-105.875
1721	11960	32.625	-86.125
1206	11147	31.875	-112.375
1808	12130	32.875	-102.625
1861	12183	32.875	-89.375
1344	11390	32.125	-110.625
1461	11507	32.125	-81.375
1641	11880	32.625	-106.125
1722	11961	32.625	-85.875
1488	11634	32.375	-108.625
1589	11735	32.375	-83.375
1807	12129	32.875	-102.875
1862	12184	32.875	-89.125
1806	12128	32.875	-103.125
1863	12185	32.875	-88.875
1640	11879	32.625	-106.375
1723	11962	32.625	-85.625
1205	11146	31.875	-112.625
1343	11389	32.125	-110.875
1462	11508	32.125	-81.125
1487	11633	32.375	-108.875
1590	11736	32.375	-83.125
1805	12127	32.875	-103.375
1864	12186	32.875	-88.625
1639	11878	32.625	-106.625
1724	11963	32.625	-85.375
1987	12392	33.125	-96.125
1988	12393	33.125	-95.875
1986	12391	33.125	-96.375
1989	12394	33.125	-95.625
1985	12390	33.125	-96.625
1990	12395	33.125	-95.375
1984	12389	33.125	-96.875
1991	12396	33.125	-95.125
1804	12126	32.875	-103.625
1865	12187	32.875	-88.375
1983	12388	33.125	-97.125
1992	12397	33.125	-94.875
1982	12387	33.125	-97.375
1993	12398	33.125	-94.625
1486	11632	32.375	-109.125
1591	11737	32.375	-82.875
1342	11388	32.125	-111.125
1463	11509	32.125	-80.875
1981	12386	33.125	-97.625
1994	12399	33.125	-94.375
1980	12385	33.125	-97.875
1995	12400	33.125	-94.125
1979	12384	33.125	-98.125
1996	12401	33.125	-93.875
1638	11877	32.625	-106.875
1725	11964	32.625	-85.125
1803	12125	32.875	-103.875
1866	12188	32.875	-88.125
1978	12383	33.125	-98.375
1997	12402	33.125	-93.625
1977	12382	33.125	-98.625
1998	12403	33.125	-93.375
1976	12381	33.125	-98.875
1999	12404	33.125	-93.125
1485	11631	32.375	-109.375
1592	11738	32.375	-82.625
1802	12124	32.875	-104.125
1867	12189	32.875	-87.875
1975	12380	33.125	-99.125
2000	12405	33.125	-92.875
1637	11876	32.625	-107.125
1726	11965	32.625	-84.875
1341	11387	32.125	-111.375
1464	11510	32.125	-80.625
1974	12379	33.125	-99.375
2001	12406	33.125	-92.625
1801	12123	32.875	-104.375
1868	12190	32.875	-87.625
1973	12378	33.125	-99.625
2002	12407	33.125	-92.375
1972	12377	33.125	-99.875
2003	12408	33.125	-92.125
1484	11630	32.375	-109.625
1593	11739	32.375	-82.375
1636	11875	32.625	-107.375
1727	11966	32.625	-84.625
1971	12376	33.125	-100.125
2004	12409	33.125	-91.875
1800	12122	32.875	-104.625
1869	12191	32.875	-87.375
1340	11386	32.125	-111.625
1970	12375	33.125	-100.375
2005	12410	33.125	-91.625
1969	12374	33.125	-100.625
2006	12411	33.125	-91.375
1635	11874	32.625	-107.625
1728	11967	32.625	-84.375
1799	12121	32.875	-104.875
1870	12192	32.875	-87.125
1483	11629	32.375	-109.875
1594	11740	32.375	-82.125
1968	12373	33.125	-100.875
2007	12412	33.125	-91.125
1339	11385	32.125	-111.875
1967	12372	33.125	-101.125
2008	12413	33.125	-90.875
1798	12120	32.875	-105.125
1871	12193	32.875	-86.875
1634	11873	32.625	-107.875
1729	11968	32.625	-84.125
